price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
5186427,15848,5,3,4,yes,no,yes,yes,no,0,yes,furnished
13883248,4666,5,4,1,yes,no,no,yes,yes,1,no,semi-furnished
8360368,14187,5,4,4,no,yes,no,no,no,3,no,furnished
4729513,3531,2,2,4,yes,no,yes,yes,no,2,yes,furnished
10503998,10325,4,3,1,yes,no,yes,no,yes,2,yes,unfurnished
9151920,13394,3,3,2,no,no,yes,no,no,0,yes,unfurnished
10453762,13745,1,1,3,yes,no,no,yes,yes,3,yes,furnished
11130183,12990,3,1,4,yes,no,no,yes,yes,3,yes,unfurnished
10660943,8100,3,4,1,no,no,no,yes,yes,2,no,semi-furnished
10667810,16187,4,3,2,yes,no,no,yes,yes,0,no,semi-furnished
5291695,6420,4,3,2,no,no,no,no,no,0,no,furnished
10411889,7786,3,2,4,no,yes,no,no,yes,0,yes,unfurnished
6433737,14967,4,4,1,yes,yes,yes,no,yes,1,no,semi-furnished
10447680,8026,1,3,4,no,no,yes,yes,no,0,no,unfurnished
9192558,15724,3,3,1,no,yes,yes,yes,no,2,yes,semi-furnished
9615400,6911,5,4,2,no,yes,no,no,no,3,yes,semi-furnished
7095609,10716,2,4,2,yes,yes,yes,no,yes,1,yes,unfurnished
11875786,10699,3,2,1,no,yes,yes,yes,no,0,no,semi-furnished
8172617,15400,5,4,3,yes,no,yes,yes,yes,1,no,unfurnished
9489694,2654,2,1,1,no,yes,no,yes,yes,1,yes,semi-furnished
11039291,10434,2,4,2,yes,yes,yes,no,yes,1,no,semi-furnished
12427476,2846,3,1,1,yes,no,no,no,yes,1,yes,furnished
7767419,9567,3,1,2,yes,yes,no,no,yes,2,yes,unfurnished
6733762,13106,4,4,1,yes,yes,yes,no,yes,2,yes,unfurnished
7585791,6157,5,1,4,no,no,no,yes,no,2,yes,unfurnished
5295236,8712,5,1,4,no,yes,yes,no,no,1,no,semi-furnished
13901840,8176,1,1,3,yes,yes,no,yes,no,3,yes,semi-furnished
10188024,8182,1,1,4,no,no,no,yes,no,3,yes,furnished
5107954,5833,2,4,2,yes,no,no,yes,yes,2,no,unfurnished
8323237,13371,5,4,1,no,yes,no,yes,yes,1,yes,unfurnished
11784422,5371,4,1,3,yes,no,no,no,no,1,yes,unfurnished
7758187,15866,2,3,2,yes,no,no,no,no,0,yes,unfurnished
4284092,5434,3,2,2,no,yes,no,no,no,0,yes,unfurnished
9067693,13919,1,3,3,no,no,yes,no,no,2,yes,semi-furnished
6218650,10316,1,3,2,no,no,yes,yes,yes,1,no,furnished
9534304,12280,5,4,3,yes,no,yes,yes,no,2,yes,semi-furnished
8340813,5283,5,1,1,no,yes,no,no,yes,3,yes,unfurnished
12007232,15986,2,3,4,no,no,no,no,yes,3,yes,unfurnished
11431241,5043,5,4,3,yes,yes,no,yes,yes,3,no,semi-furnished
7372832,10576,5,4,1,no,yes,yes,yes,no,1,no,unfurnished
6326551,2287,1,3,4,yes,yes,no,no,no,0,no,furnished
7929545,7918,1,3,3,no,yes,yes,no,no,3,no,furnished
11299604,6213,3,4,4,yes,no,no,no,yes,1,no,unfurnished
9146413,4476,1,2,1,no,yes,no,no,yes,0,yes,semi-furnished
11167786,10948,5,2,4,yes,yes,yes,yes,no,2,no,unfurnished
12792546,7436,2,2,1,no,yes,yes,yes,no,0,no,semi-furnished
12050964,10734,4,2,2,no,no,no,no,no,1,no,furnished
5957288,13273,3,1,3,yes,yes,yes,yes,no,1,yes,unfurnished
10930094,15500,4,4,2,no,yes,yes,no,yes,3,no,furnished
12870215,9621,2,2,1,no,yes,yes,yes,yes,0,no,furnished
6303276,12841,5,4,2,no,no,no,yes,no,0,yes,semi-furnished
9238580,11838,5,1,2,yes,yes,yes,yes,yes,2,yes,semi-furnished
5480167,5145,3,3,2,yes,no,no,yes,no,1,yes,unfurnished
4687488,4475,4,2,1,yes,yes,yes,yes,yes,1,no,unfurnished
10114492,16837,2,1,1,no,yes,no,yes,no,0,no,unfurnished
9580021,7599,5,4,1,no,yes,no,no,no,0,no,unfurnished
11141272,3503,2,3,4,no,yes,yes,yes,no,1,no,furnished
10067078,4763,5,4,1,no,no,yes,yes,yes,3,yes,furnished
12511543,14516,1,3,2,no,no,yes,no,no,3,yes,semi-furnished
5598926,7326,2,3,2,no,yes,no,no,yes,3,no,unfurnished
7471263,9277,1,2,2,yes,yes,yes,yes,no,1,no,semi-furnished
7466916,5849,5,1,1,no,yes,no,yes,yes,2,yes,semi-furnished
13085895,5951,5,2,3,yes,no,no,no,no,0,yes,furnished
7993290,15046,1,2,3,no,yes,no,no,no,0,yes,unfurnished
4977573,3295,5,4,2,yes,no,yes,no,no,1,no,unfurnished
11223918,6066,3,4,3,no,no,yes,yes,no,3,no,furnished
7514215,4875,3,4,4,yes,no,no,no,yes,3,no,unfurnished
6294397,13735,3,1,4,yes,yes,no,yes,no,1,no,furnished
4557806,14518,4,2,3,no,yes,yes,no,no,0,yes,semi-furnished
4257227,9348,4,1,4,no,yes,no,yes,no,1,yes,unfurnished
9371954,3919,1,2,3,yes,yes,no,yes,no,1,no,unfurnished
12273380,10727,3,3,3,yes,yes,no,yes,no,0,no,unfurnished
8738608,7498,2,2,3,no,yes,no,yes,no,3,no,furnished
4822111,8205,1,1,4,yes,no,yes,yes,no,0,no,unfurnished
5354092,15543,3,1,3,yes,no,yes,yes,yes,2,yes,unfurnished
6220068,12266,2,3,3,yes,yes,no,no,yes,1,yes,unfurnished
13111887,4361,1,2,4,yes,no,yes,no,no,0,yes,semi-furnished
11760825,10458,3,3,4,no,no,no,no,yes,3,yes,unfurnished
9850474,16670,4,3,3,yes,yes,no,no,yes,3,no,furnished
9887657,10210,1,4,3,no,no,no,yes,no,0,no,semi-furnished
8766707,12670,3,1,2,no,yes,no,yes,no,1,no,semi-furnished
9947229,10872,2,4,2,yes,no,no,yes,no,0,yes,unfurnished
4899455,11275,5,3,3,yes,yes,no,no,no,1,yes,semi-furnished
4140375,16674,5,3,4,no,no,no,no,yes,3,no,unfurnished
8542284,10307,2,4,1,yes,yes,no,yes,yes,1,yes,furnished
10619362,14758,3,2,1,yes,yes,yes,no,yes,0,yes,semi-furnished
13175995,12871,4,3,4,no,yes,yes,yes,no,1,no,furnished
10819353,12754,2,1,1,yes,no,no,yes,no,1,no,unfurnished
7719805,13322,2,4,4,no,no,no,yes,no,3,no,unfurnished
11129101,3099,2,4,4,yes,yes,no,no,yes,3,no,unfurnished
4426907,3141,5,2,2,yes,yes,no,no,yes,1,no,unfurnished
7823139,16483,3,1,2,no,no,yes,no,no,0,yes,furnished
5147799,12150,2,2,2,no,yes,no,yes,yes,0,no,unfurnished
13852620,10418,3,2,2,yes,yes,no,yes,no,0,no,semi-furnished
11733142,14821,3,3,1,no,yes,yes,yes,no,1,no,unfurnished
5980703,4666,4,2,2,yes,no,no,no,yes,2,no,semi-furnished
11059281,6134,3,3,3,yes,no,yes,no,yes,3,no,unfurnished
12166441,6402,3,1,4,yes,yes,no,yes,yes,0,no,semi-furnished
6894197,9872,5,4,2,no,no,yes,yes,no,2,yes,furnished
9134393,14811,4,2,2,no,no,no,yes,no,0,yes,unfurnished
12334794,11389,3,3,1,yes,yes,no,no,yes,0,yes,semi-furnished
4692016,9134,5,3,1,yes,no,no,no,no,0,no,furnished
5524828,2956,2,3,2,yes,yes,yes,no,yes,3,no,semi-furnished
12038037,13638,4,3,1,yes,no,yes,yes,yes,2,no,furnished
13035711,15792,2,2,1,yes,yes,no,no,yes,1,yes,unfurnished
13011886,11706,5,3,2,no,yes,no,yes,yes,0,no,semi-furnished
9853718,5888,2,3,3,yes,yes,no,yes,no,2,no,unfurnished
9077265,3124,2,1,1,yes,yes,no,no,yes,0,yes,furnished
11878055,11625,4,4,1,yes,yes,no,yes,yes,2,yes,semi-furnished
12303047,5226,4,4,1,yes,yes,yes,no,yes,1,yes,semi-furnished
9973892,9082,1,2,2,yes,no,yes,no,no,1,yes,semi-furnished
13240202,8121,3,2,1,no,no,no,no,no,3,yes,semi-furnished
8160854,16444,2,4,4,no,yes,no,no,no,1,no,unfurnished
4532136,12161,3,1,4,no,no,yes,no,no,3,yes,semi-furnished
11998036,6450,5,4,1,yes,yes,yes,no,yes,0,no,unfurnished
9240485,10512,2,2,3,no,yes,yes,no,yes,1,no,semi-furnished
13197721,8720,2,3,1,yes,yes,yes,yes,no,2,yes,furnished
4872250,7233,3,1,3,yes,yes,no,yes,yes,1,yes,unfurnished
12733280,14368,2,4,4,yes,yes,no,yes,yes,0,no,unfurnished
5992422,5059,3,4,4,no,no,yes,no,no,1,no,semi-furnished
5309881,13968,1,1,2,yes,yes,yes,no,yes,1,no,unfurnished
4198995,14107,4,2,1,no,yes,no,no,yes,1,yes,semi-furnished
10799450,12230,1,3,4,yes,no,no,yes,no,2,yes,unfurnished
5983645,2160,2,2,2,no,no,yes,yes,yes,3,no,semi-furnished
4591324,2525,3,3,3,yes,no,yes,yes,yes,2,yes,furnished
6729655,16153,5,2,4,yes,yes,yes,yes,yes,0,no,unfurnished
13189809,13444,5,2,4,yes,yes,yes,yes,no,3,no,furnished
7666947,10485,4,3,2,yes,yes,no,yes,no,3,yes,semi-furnished
7751546,16069,5,3,3,no,yes,no,yes,yes,2,yes,semi-furnished
4109903,12475,4,4,2,yes,no,no,yes,no,0,yes,semi-furnished
11581903,8422,3,1,2,no,yes,yes,no,yes,1,no,furnished
7443019,13906,2,2,3,yes,no,no,no,yes,3,yes,unfurnished
5932683,4724,1,2,3,no,no,no,no,yes,0,no,furnished
10349737,4322,1,3,1,no,no,no,yes,yes,0,no,unfurnished
6870498,9254,1,2,3,yes,no,no,yes,yes,0,no,semi-furnished
11672071,8186,4,4,3,no,no,no,yes,yes,1,no,semi-furnished
5549630,4989,5,3,1,no,yes,yes,yes,yes,1,yes,unfurnished
5930304,3566,2,2,4,no,yes,yes,no,yes,0,no,semi-furnished
13987241,8343,3,1,3,yes,yes,no,no,yes,1,no,furnished
10523414,6550,3,3,1,no,no,no,no,no,1,no,furnished
10434130,6730,3,4,4,no,yes,no,yes,yes,0,no,unfurnished
13928809,15889,2,1,3,no,yes,yes,yes,no,3,yes,furnished
8885084,15199,3,3,1,yes,no,no,yes,no,3,yes,furnished
7941899,11152,4,2,2,yes,no,yes,yes,no,0,yes,semi-furnished
9306032,9475,4,3,2,yes,no,no,yes,yes,0,no,unfurnished
7306031,9163,4,4,1,yes,yes,yes,no,yes,1,no,furnished
10686141,12584,3,2,4,yes,yes,yes,no,yes,3,yes,furnished
9675931,4553,2,4,1,no,no,no,no,no,0,yes,unfurnished
12525171,13584,3,2,1,no,yes,yes,no,no,0,yes,furnished
7390318,10687,4,4,2,no,yes,no,no,no,3,yes,furnished
10879437,3203,5,3,2,no,no,yes,yes,no,2,yes,unfurnished
6121520,10625,1,4,2,no,yes,no,yes,no,2,yes,unfurnished
6101991,16563,4,2,4,no,yes,no,no,yes,2,yes,semi-furnished
7297492,13637,3,1,3,yes,yes,no,yes,yes,1,no,unfurnished
13163639,11496,4,3,2,yes,no,yes,yes,no,1,no,furnished
13883672,14482,3,2,3,no,yes,no,yes,no,1,yes,furnished
12511788,16264,4,2,1,yes,no,yes,no,yes,3,no,furnished
4329347,7821,3,4,1,no,yes,no,no,yes,1,yes,furnished
8149634,5406,4,1,4,yes,no,yes,yes,no,0,yes,unfurnished
12538149,11225,4,4,2,yes,yes,yes,yes,yes,1,yes,semi-furnished
7125150,6359,2,4,1,yes,no,no,no,yes,2,no,semi-furnished
4097615,13432,4,1,2,no,yes,yes,yes,no,3,yes,semi-furnished
6138820,13098,5,4,2,yes,no,no,yes,no,0,no,semi-furnished
5038780,16946,1,1,3,yes,no,no,no,no,1,no,unfurnished
4175514,2817,1,1,2,yes,no,no,no,no,1,yes,semi-furnished
5793596,2379,2,4,3,yes,no,yes,yes,no,0,no,semi-furnished
8652453,16483,2,3,4,yes,no,yes,yes,yes,0,no,furnished
12920940,13837,4,4,3,yes,yes,no,yes,no,3,no,unfurnished
10436244,15371,5,1,1,no,yes,yes,no,no,2,no,semi-furnished
9816131,3485,1,2,3,yes,yes,yes,no,yes,1,no,semi-furnished
4590355,9764,4,4,4,no,yes,no,no,no,0,yes,semi-furnished
7688933,8435,3,2,2,no,yes,no,no,yes,2,yes,furnished
6458618,9960,1,4,4,no,yes,yes,no,no,3,yes,semi-furnished
12944599,16372,1,4,2,no,yes,yes,no,no,1,yes,semi-furnished
10493003,13089,5,4,1,yes,no,no,no,no,2,no,furnished
12066419,9539,3,1,1,no,no,yes,yes,yes,2,yes,semi-furnished
10567203,12404,4,4,1,no,yes,no,no,no,1,no,semi-furnished
10697734,5216,3,2,3,yes,no,yes,yes,no,0,yes,furnished
7370363,5782,4,2,4,yes,yes,no,no,no,1,no,furnished
11789448,16057,1,4,3,yes,yes,no,no,yes,3,no,unfurnished
6756458,14430,2,4,4,yes,yes,yes,yes,yes,2,yes,semi-furnished
13711544,2460,2,4,4,no,no,no,yes,no,3,yes,unfurnished
9224963,9746,1,4,3,no,yes,no,yes,yes,0,no,furnished
8712989,11221,3,3,3,no,yes,yes,no,no,1,yes,furnished
7609144,12628,3,1,2,no,no,no,no,yes,2,no,furnished
8853390,7831,5,1,2,no,no,no,yes,no,3,yes,furnished
9349589,12701,5,3,3,yes,yes,no,yes,no,0,yes,semi-furnished
11151888,11497,5,3,4,yes,yes,no,yes,yes,2,no,furnished
6274114,13685,4,4,1,no,yes,yes,no,no,1,no,semi-furnished
9670945,15514,3,4,2,no,no,yes,no,yes,1,yes,semi-furnished
7583113,4866,5,2,2,no,no,yes,no,no,0,no,furnished
10676069,7169,4,2,3,yes,yes,yes,yes,yes,2,no,unfurnished
8409052,10246,1,3,1,no,no,yes,yes,no,3,yes,unfurnished
6198973,8876,3,1,2,no,yes,yes,no,yes,0,yes,unfurnished
10782369,2523,1,2,2,no,yes,no,yes,no,2,no,unfurnished
10121811,4186,4,1,2,yes,yes,no,yes,no,0,yes,furnished
13636502,2790,4,4,3,no,no,yes,no,yes,3,yes,unfurnished
9623514,10003,3,1,3,no,no,yes,yes,no,3,no,semi-furnished
6548245,16547,2,4,2,yes,yes,no,yes,no,2,no,furnished
10751604,8576,5,4,1,yes,no,yes,yes,yes,2,yes,unfurnished
4861022,16320,3,1,2,no,no,yes,yes,no,1,yes,furnished
6181801,4267,5,3,3,yes,yes,no,yes,no,2,yes,furnished
4756607,7544,5,2,4,yes,no,yes,yes,no,0,no,semi-furnished
13567850,15713,1,1,2,no,no,no,no,no,0,no,unfurnished
10970881,6863,1,3,4,no,no,no,yes,no,3,yes,furnished
4550245,2822,3,2,2,no,yes,yes,yes,yes,0,no,semi-furnished
8638058,15800,4,4,4,yes,yes,yes,no,yes,2,no,unfurnished
7327213,2198,2,2,4,no,yes,yes,no,no,3,yes,semi-furnished
9462131,15658,5,1,1,no,no,yes,yes,no,3,no,furnished
7427891,4484,2,4,3,no,no,no,yes,yes,3,yes,unfurnished
5337341,4210,1,4,1,no,yes,no,no,no,1,yes,furnished
5636292,16829,4,2,4,yes,no,no,no,no,0,no,semi-furnished
6228725,7157,4,3,2,no,yes,yes,yes,yes,0,no,unfurnished
9020763,7701,3,1,4,no,no,no,no,no,0,yes,furnished
7647235,12576,1,1,2,no,no,yes,no,yes,1,yes,unfurnished
10466452,5944,4,2,3,yes,no,no,no,yes,0,yes,furnished
7709525,13083,3,2,3,no,no,no,yes,yes,0,yes,furnished
4923746,12944,4,3,4,yes,no,no,yes,no,0,yes,unfurnished
4853474,4540,3,3,3,yes,no,no,no,no,0,yes,furnished
13553130,16769,2,1,4,no,no,no,yes,no,2,no,furnished
11754996,4323,1,3,3,yes,yes,yes,yes,yes,2,no,unfurnished
11132365,3620,3,3,2,yes,no,no,no,no,0,no,furnished
13199594,4145,5,4,3,no,yes,yes,no,no,1,no,unfurnished
9639404,3823,3,1,3,no,yes,yes,no,yes,0,yes,furnished
13608598,11450,1,2,1,yes,yes,yes,no,yes,2,no,semi-furnished
10629074,8233,4,1,1,yes,yes,no,no,no,1,no,furnished
7257851,4910,3,1,3,no,yes,no,no,no,2,yes,semi-furnished
5445584,13286,1,1,1,yes,yes,yes,no,yes,0,yes,furnished
7263569,8325,3,3,3,yes,yes,yes,yes,no,1,no,unfurnished
11835478,9821,1,1,2,yes,no,yes,no,no,0,yes,semi-furnished
12158217,5194,4,3,3,no,no,no,yes,no,0,yes,semi-furnished
11375483,3601,2,4,4,yes,no,no,yes,yes,2,yes,unfurnished
8550400,6271,1,4,2,yes,no,yes,yes,yes,2,no,semi-furnished
5889998,8873,2,1,4,no,no,no,yes,yes,0,yes,furnished
5147113,7379,4,4,3,yes,yes,yes,yes,yes,2,no,semi-furnished
11187048,4774,2,3,4,yes,no,yes,no,no,3,no,unfurnished
7721402,11475,2,3,1,no,yes,no,no,no,0,no,furnished
6681291,7245,2,3,4,no,no,no,no,no,0,yes,semi-furnished
9800770,15473,3,1,4,yes,no,yes,yes,yes,1,no,unfurnished
8454205,16964,3,1,1,no,yes,no,no,no,3,yes,semi-furnished
8807497,6863,5,2,3,yes,no,yes,yes,no,2,yes,unfurnished
9988776,14984,5,4,2,yes,no,no,no,yes,0,no,furnished
9890882,7378,3,4,2,no,no,yes,yes,no,2,no,unfurnished
8781325,10229,2,4,4,no,yes,yes,yes,yes,3,yes,unfurnished
9398072,5371,3,2,3,no,yes,yes,yes,yes,1,yes,furnished
13952228,6158,3,1,3,yes,yes,no,no,no,2,yes,unfurnished
11804845,16240,2,4,4,no,yes,no,no,no,3,yes,unfurnished
13164558,9185,5,4,3,no,yes,no,no,yes,0,yes,semi-furnished
9282138,12112,4,2,1,no,no,no,no,yes,1,no,semi-furnished
6142848,15148,2,2,2,yes,yes,yes,no,yes,1,yes,unfurnished
12284290,16199,2,4,1,yes,no,no,no,no,3,yes,unfurnished
7724230,16916,3,4,1,yes,yes,no,no,no,1,no,unfurnished
5187791,16261,1,2,4,yes,yes,yes,yes,yes,0,yes,unfurnished
7482013,7292,2,4,4,yes,no,no,no,no,1,yes,unfurnished
12548080,15000,2,2,4,yes,no,no,no,no,2,yes,unfurnished
8838756,7771,5,3,3,no,yes,yes,yes,yes,3,no,semi-furnished
8209004,13985,5,1,4,no,yes,no,yes,no,3,yes,unfurnished
4607415,13369,2,4,1,yes,no,no,no,yes,2,no,furnished
8731334,5376,4,2,1,yes,yes,no,yes,yes,3,no,unfurnished
9125886,3563,1,2,1,yes,no,yes,no,no,0,no,semi-furnished
9965875,10548,3,2,2,yes,yes,yes,yes,yes,0,yes,unfurnished
5768004,2815,3,2,3,no,no,no,no,yes,3,yes,furnished
4243829,9560,2,4,2,yes,no,no,no,yes,0,no,furnished
7134253,15381,4,3,4,yes,no,no,yes,yes,0,yes,unfurnished
12056997,11723,5,3,2,yes,no,no,no,yes,3,no,semi-furnished
7964206,2958,4,1,3,yes,yes,yes,no,no,1,yes,furnished
7255223,10184,4,3,3,yes,no,no,yes,no,3,no,furnished
13677230,14715,4,2,2,yes,yes,no,yes,yes,3,no,unfurnished
5198577,4624,4,2,1,no,no,no,no,yes,3,yes,furnished
12454828,7621,4,4,3,no,yes,yes,yes,yes,0,no,furnished
8154262,8570,5,4,4,yes,yes,no,no,no,0,no,furnished
11746758,13736,2,3,1,yes,no,yes,yes,no,0,no,unfurnished
12939939,2463,5,4,4,no,yes,yes,no,no,2,yes,unfurnished
7640986,11537,3,4,1,yes,yes,no,yes,yes,3,no,furnished
4322514,10559,5,1,2,yes,no,no,yes,yes,1,yes,unfurnished
7813985,12812,4,2,1,yes,yes,yes,no,yes,1,no,unfurnished
8349310,12849,1,2,1,no,no,yes,yes,yes,3,no,furnished
4767029,5913,4,4,2,no,yes,yes,no,no,2,yes,furnished
8506523,16975,3,2,3,no,yes,no,no,yes,1,no,furnished
9335528,16405,4,1,4,yes,yes,no,yes,yes,3,no,furnished
8163480,14368,5,3,4,no,yes,no,no,no,0,no,unfurnished
6207434,14217,5,4,2,no,no,yes,yes,yes,0,no,unfurnished
4371440,14405,1,2,2,yes,no,yes,no,yes,1,yes,semi-furnished
6555446,16881,1,4,2,yes,no,yes,no,yes,3,yes,furnished
5851749,4481,1,4,2,no,no,no,no,no,1,yes,semi-furnished
11734987,6816,2,4,3,yes,no,yes,yes,yes,1,yes,semi-furnished
6910891,9318,5,1,1,yes,yes,no,yes,no,1,yes,unfurnished
11186655,7821,2,3,2,yes,yes,no,no,no,2,no,semi-furnished
6585337,12034,1,3,4,no,yes,yes,yes,yes,2,no,semi-furnished
7383462,2044,1,3,1,yes,no,yes,yes,no,1,no,semi-furnished
11761899,7401,2,4,4,no,no,no,yes,yes,1,yes,unfurnished
7470166,11813,5,1,1,yes,yes,yes,no,yes,1,yes,unfurnished
12127746,4954,4,2,4,no,no,yes,yes,yes,2,no,semi-furnished
8939095,7346,3,1,1,yes,no,no,no,yes,0,no,unfurnished
13245961,4597,5,4,3,no,yes,no,no,no,1,yes,semi-furnished
6563197,6095,2,4,3,yes,yes,no,yes,yes,1,yes,unfurnished
12455085,13492,2,2,1,no,no,yes,no,yes,1,yes,unfurnished
6517849,15024,1,1,4,no,yes,no,no,no,2,yes,furnished
11201953,10489,2,4,1,yes,no,yes,yes,yes,0,yes,furnished
13693159,10049,5,2,4,no,yes,yes,yes,yes,1,yes,furnished
7186935,15957,2,3,2,yes,yes,no,yes,yes,3,yes,unfurnished
6024058,15267,2,3,1,yes,yes,yes,yes,yes,0,yes,semi-furnished
5845660,4450,5,2,2,no,yes,no,no,yes,2,no,furnished
4589886,9123,1,1,4,no,no,yes,no,yes,2,no,furnished
5166445,10310,3,4,4,no,no,yes,no,no,3,no,furnished
9298143,13838,5,2,1,yes,no,no,yes,yes,2,no,semi-furnished
5263287,14742,1,1,1,no,yes,yes,yes,yes,0,no,unfurnished
12975024,7807,2,4,1,yes,no,no,yes,no,0,yes,furnished
10433813,4980,1,1,4,no,yes,no,yes,yes,1,yes,unfurnished
12391078,9025,2,1,1,yes,no,no,yes,yes,0,no,semi-furnished
5224174,5936,2,3,3,no,yes,no,yes,yes,1,no,unfurnished
11696236,10912,5,3,4,yes,no,yes,yes,yes,2,yes,unfurnished
7746570,3192,2,1,2,no,no,yes,yes,yes,3,no,unfurnished
7848697,8655,3,3,4,no,yes,no,yes,yes,0,yes,furnished
11035090,11083,1,4,4,no,no,yes,yes,yes,3,yes,furnished
6684246,7529,4,4,3,no,yes,yes,yes,yes,2,yes,furnished
7649810,10205,5,4,4,no,yes,yes,yes,no,2,yes,furnished
11431997,12036,2,1,3,yes,no,yes,no,yes,3,no,unfurnished
9424863,3832,3,3,4,no,no,yes,yes,yes,0,no,unfurnished
11067032,2921,5,4,2,yes,no,yes,no,no,2,yes,unfurnished
12110375,7693,2,1,3,yes,yes,yes,yes,no,1,yes,semi-furnished
7105902,10087,2,2,2,no,yes,no,no,no,2,yes,unfurnished
10625648,16049,5,2,2,yes,yes,no,yes,no,1,yes,furnished
12424880,16463,4,4,3,no,no,no,no,no,3,no,furnished
4820545,5147,3,2,4,yes,yes,yes,yes,no,2,no,semi-furnished
13839012,11522,5,3,1,yes,yes,yes,yes,yes,2,no,unfurnished
13384062,7236,5,1,4,yes,yes,no,no,no,0,yes,furnished
10549934,2213,3,4,1,yes,no,no,yes,no,0,no,furnished
6403781,8180,4,3,3,yes,yes,yes,no,no,1,yes,semi-furnished
8066619,5604,4,3,1,no,no,yes,yes,yes,1,no,semi-furnished
6484582,7169,4,4,4,yes,yes,yes,yes,yes,2,no,semi-furnished
6750542,2158,3,2,1,yes,no,yes,yes,yes,2,no,unfurnished
8356607,5166,2,1,2,no,no,no,no,no,2,no,semi-furnished
7358174,12362,5,4,1,no,yes,no,yes,no,0,yes,unfurnished
10354877,5947,1,4,3,no,yes,no,yes,yes,0,yes,furnished
8824013,15064,1,4,3,no,no,no,yes,yes,3,yes,furnished
11410736,5761,4,3,1,no,yes,yes,no,no,2,no,semi-furnished
8395372,4319,4,3,3,yes,no,yes,yes,no,3,no,semi-furnished
9229922,11095,4,1,3,yes,yes,no,yes,no,0,no,unfurnished
9856566,5718,4,2,1,yes,no,yes,yes,yes,2,no,semi-furnished
4661186,13994,4,4,4,yes,yes,yes,no,no,2,no,semi-furnished
5984616,11345,4,4,3,no,yes,yes,no,yes,2,yes,furnished
7959218,15093,2,4,2,yes,yes,yes,yes,yes,2,no,furnished
8556890,3290,4,3,2,yes,no,yes,no,yes,3,yes,furnished
11393908,16113,3,3,1,yes,yes,no,yes,no,0,yes,semi-furnished
8976343,15012,4,3,2,no,yes,no,yes,no,3,no,semi-furnished
7021243,6605,1,4,1,yes,yes,no,no,yes,2,yes,semi-furnished
5784386,9424,1,2,2,yes,yes,no,yes,yes,0,no,unfurnished
8085173,15586,2,4,3,no,no,no,no,yes,1,yes,semi-furnished
6703750,9783,3,1,1,yes,yes,no,yes,no,3,no,furnished
11278034,2619,1,3,2,no,no,no,yes,yes,3,no,unfurnished
9465916,14360,4,4,4,no,no,yes,yes,yes,3,no,furnished
9196522,3539,1,4,3,yes,yes,no,yes,no,3,yes,unfurnished
6920177,10513,4,3,4,no,yes,no,no,no,1,no,semi-furnished
4431851,15080,4,4,3,yes,no,no,no,no,3,no,unfurnished
11542404,3360,3,1,4,yes,yes,no,no,no,1,yes,unfurnished
5362919,6766,3,4,1,no,no,yes,no,yes,2,no,furnished
4252319,5110,1,1,2,no,yes,no,no,no,0,yes,semi-furnished
4477806,12926,1,1,2,no,no,yes,yes,no,0,yes,furnished
7752774,14076,3,1,3,yes,no,no,no,yes,3,no,unfurnished
4029707,14504,1,4,2,yes,no,yes,no,yes,3,no,unfurnished
7473782,11710,5,3,3,yes,no,yes,yes,yes,1,no,semi-furnished
9130990,7405,5,2,1,yes,yes,no,no,no,1,yes,furnished
13214579,9331,4,4,2,yes,yes,no,yes,yes,1,yes,semi-furnished
13359626,10253,3,4,4,yes,no,yes,yes,yes,3,no,semi-furnished
13116370,10878,5,3,1,yes,no,yes,no,no,2,no,unfurnished
4179741,2726,5,1,3,no,no,no,yes,no,0,no,furnished
11654398,6814,4,3,1,yes,yes,no,no,yes,3,no,furnished
12916999,12991,2,1,3,no,no,yes,no,no,1,yes,furnished
4481702,4437,5,1,4,yes,no,no,no,yes,0,no,semi-furnished
5466826,12992,4,2,1,yes,yes,yes,no,yes,2,yes,unfurnished
11281993,9397,4,2,3,yes,yes,no,no,yes,0,no,unfurnished
6395633,5865,2,2,4,yes,no,yes,no,yes,2,yes,unfurnished
11049484,4410,5,3,4,yes,yes,no,yes,yes,1,yes,semi-furnished
13533901,14561,2,2,4,no,no,yes,no,yes,1,no,furnished
4929791,8831,2,3,4,no,yes,no,yes,no,3,yes,unfurnished
11825288,2104,2,2,3,yes,yes,no,no,yes,2,yes,furnished
9831424,10149,5,2,1,no,yes,yes,no,yes,2,yes,furnished
4715597,12368,5,3,4,yes,no,no,yes,yes,3,yes,furnished
4180053,5221,5,1,4,yes,yes,no,no,no,1,no,unfurnished
4387176,14131,1,2,1,no,no,no,no,yes,0,no,furnished
10459177,12631,2,4,1,no,no,yes,yes,yes,2,yes,semi-furnished
10976144,3947,5,2,3,yes,no,no,yes,no,2,no,semi-furnished
6377015,3885,2,3,1,yes,yes,no,no,yes,3,no,furnished
11679544,3334,3,4,4,no,yes,yes,yes,no,3,yes,semi-furnished
10953929,11268,4,1,2,no,no,no,yes,no,1,yes,unfurnished
10627465,8863,2,1,1,yes,yes,yes,no,yes,1,yes,unfurnished
7009207,2182,4,1,3,no,no,yes,yes,yes,0,yes,semi-furnished
8976255,9674,2,2,1,no,no,yes,no,no,3,yes,semi-furnished
